clean,retweet_count,favorite_count,num_hashtags,num_urls,num_mentions,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
"RT @Erik_Urano: �En realidad no me preocupa que quieran robar mis ideas, me preocupa que ellos no las tengan�. Nikola Tesla.",110,0,0,0,1,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0.008064516,4.320062118,-0.109395882,human
La primera vez que veo un video en YouTube en Ultra HD. Es la tierra desde la ISS. https://t.co/tf1QTqr45R #UltraHD #4K #ESA,0,0,3,1,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0.008064516,0.024193548,0,4.760318451,0.060237399,human
@giosalinas lol. Deben ser zanahorias o apio.,0,0,0,0,1,Sarah Friedlander G.,sarahfriedland,18035,1620,591,361,72,http://t.co/laTO6ixXFe,0,0,0.022222222,3.783100808,0.024113485,human
JAJAJAJ si creo que eso es ;-),0,0,0,0,0,Toccara Goodwill,ToccaraGoodwill,72,3,47,0,0,0,0,0,0,3.472905595,-0.023939143,bot
Locooooo... quiero ir a la plazita con Soledad ahwe,0,0,0,0,0,Alyce Pfister,AlycePfister,79,16,45,0,0,0,0,0,0,3.84774593,-0.011404676,bot
@Lilybuteau bicos y a�pa D�por,0,0,0,0,1,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.033333333,4.081727679,0.015604099,human
"@96Becky aunque me da corage, me he quedado cuando empieza con doogie ^_^",0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.01369863,4.102457484,-0.003384482,human
"Falla en subestaci�n Lagunillas gener� corte en Arica e Iquique, confirma a @biobio intendente de Tarapac�. Causa a�n desconocida.",3,1,0,0,1,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0.007692308,4.290861148,0.036425713,human
Nos largamos a llorrar las dos,0,0,0,0,0,Candra Murphree,CandraMurphree,45,1,35,0,1,0,0,0,0,3.066247897,0.016362617,bot
@brunonunez02 te extra�o amigo!!! vuelveee!,0,1,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.023255814,4.079377616,-0.043151715,bot
"La reina de los mares, la que me quita penas",0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.679800652,-0.037393569,human
Y pensar que eso tambi�n me lo hizo a mi... https://t.co/H4VyuY85y4,1,1,0,1,0,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0.014925373,0,0,4.528869512,-0.131770666,human
Nunca confies en nadie que no le gusten los beatles. #ItNeverGetsOld,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.014705882,0,4.077799507,-0.060637852,bot
RT @Calle13Oficial: Una instalaci�n de Choi Jeong-Hwa -edificio cubierto con puertas http://t.co/4h76fAih,39,0,0,1,1,The Legend,TheLegendPR,2323,158,152,744,3,http://t.co/Ctvmxny1Dn,0.00952381,0,0.00952381,4.751550006,-0.01076353,human
@tripIethreat @bestpIace jesus chrost,0,0,0,0,2,who r u,SHllNEE,53506,658,82,6305,5,0,0,0,0.054054054,3.784343745,0.013500248,human
"Baj�n, el 05 a la school. Bueno, #PeorEsTomarManaos",0,0,1,0,0,Sandi Egleston,SandiEgleston,34,5,44,0,0,0,0,0.019607843,0,4.188296235,0.024829912,bot
Extra�o a tanta gente del cole la verdaddd,0,0,0,0,0,Lue Veitch,LueVeitch,67,3,49,0,0,0,0,0,0,3.555759615,-0.016571669,bot
hasta a Yandar y Yostin que estuvieron 3 minutos les dieron antorcha y a Ruddy Rey no !! jajajajajajajajajajajajaajaj #Vi�a2014,0,0,1,0,0,Joanne Calabria,JoanneCalabria,61,6,39,0,0,0,0,0.007874016,0,4.126043171,0.010283309,bot
"Nossa historia nos fazemos, ns. Somos a historia, ns somos Favela desde pequenos.",0,0,0,0,0,Mercedez Gile,MercedezGile,75,5,40,0,0,0,0,0,0,3.966261185,0.02305455,bot
"Discutiendo con Leonardo, Cayetana cae en la piscina. #TierraDeReyes",0,0,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.014705882,0,4.070425849,0.021795144,human
RT @AtxeSinH: Ha nacido el Tratado Internacional de los Pueblos para el control de las empresas transnacionales. Bienvenido sea http://t.co�,5,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.007142857,0,0.007142857,4.312239765,0.012387533,human
"El hombre com�n est� enganchado a sus pr�jimos, mientras que el guerrero s�lo depende de s� mismo",0,0,0,0,0,Wei Ryhal,WeiRyhal,69,7,49,0,0,0,0,0,0,4.171408848,-0.043447269,bot
Pemex Regionales: 2015-031-monterrey: T�tulo: PEMEX imparti� curso de extinci�n de incendios en tanques de alm... http://t.co/xbTCvJitzd,1,2,0,1,0,Desastres Naturales ,ADN_SUAPT,72102,726,28,165,23,https://t.co/JV2RyV3lRO,0.007352941,0,0,4.871452799,-0.013016435,human
RT @el_pais: #CharlieHebdo vuelve a la venta ma�ana con una tirada de tres millones y edici�n en espa�ol http://t.co/8xTW3HWRHH http://t.co�,548,0,1,1,1,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.007142857,0.007142857,0.007142857,4.627634751,0.032955327,human
RT @ANUSKAMAYORAL: Sobrevolando la ciudad m�s bonita del mundo... http://t.co/yjSaIj9TZ5,13,0,0,0,1,YskÅ�?,ItsYsko,18492,930,282,7159,7,0,0,0,0.011363636,4.979000585,-0.036486787,human
Como una idiota de ti me enamore.,0,0,0,0,0,Paulina Benitez,VanessaBeniteez,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0,3.475471771,-0.085832114,human
Y cu�ntale que la voy a esperar.,0,0,0,0,0,Mindy Capelo,MindyCapelo,59,4,39,0,0,0,0,0,0,3.827819531,0.056373671,bot
"RT @Favorit0: ""Sue�a bonito princesa, hasta ma�ana."" No seas puto, apenas es la 1am y son vacaciones, cabr�n.",525,0,0,0,1,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.009174312,4.340989144,0.019497495,human
RT @Mariiijose22: @AngeliiyoB vaya con el Angeliyo jajajaja,1,0,0,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.016949153,4.108286322,-0.028269733,human
Y creo que yo soy la que esta empezando a tomarse esto encerio.,0,0,0,0,0,Jone Ricketson,JoneRicketson,64,1,32,0,0,0,0,0,0,3.80252229,-0.054517616,bot
"@Fer_Llanten cuando sali de la pega apenas chispeaba algo, quer�a vivir eso  u.u #elnortinoqueriachapotear",0,0,1,0,1,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0.009433962,0.009433962,4.223884213,-0.017269653,human
Ay Cuando Me Cas�! Lol,0,0,0,0,0,Contessa Shuff,ContessaShuff,62,3,39,0,0,0,0,0,0,3.823067982,-0.072196341,bot
Esperando el Transfer... ,0,0,0,0,0,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0,3.643074189,-0.016892221,human
Bienvenido a mi vida bipolar,0,0,0,0,0,Tianna Mccartin,TiannaMccartin,39,4,32,0,1,0,0,0,0,3.580050351,-0.154555484,bot
@RosaEsinEspinas Enrique Vila-Matas propone un nuevo partido:  "Pensemos". Es est�? http://t.co/9h7hmvIQUk,0,1,0,1,1,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.009433962,0,0.009433962,4.721748778,0.035430995,human
"C�mo que coraz�n serrano a sentencia? No, no, no! Ma�ana todos a votar! #yosoy",0,0,1,0,0,Migdalia Klich,MigdaliaKlich,54,2,40,0,1,0,0,0.012820513,0,4.066233487,-0.063437848,bot
"""@_edithguel: me gustan rellenitos ",0,0,0,0,1,MannÃ½â„¢,v1ck_mendoza,9898,109,111,7922,2,0,0,0,0.028571429,4.011585432,-0.118828957,human
"estan dando los ojos de julia en space, nunca me voy a olvidar que cuando termine de ver esa pelicula se me corto la luz y empeze a gritar",0,0,0,0,0,Usha Arney,UshaArney,46,5,39,0,0,0,0,0,0,3.943314512,-0.021218126,bot
@Radical_Ed De nada.,0,1,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.05,3.58418372,-0.044158744,human
jaj c�mo que el pr�ncipe eric de la sirenita no es real C�MO que no me voy a casar con �l jajaj pf q decis callate no me respondas,0,0,0,0,0,Shandra Ewens,ShandraEwens,46,7,40,0,0,0,0,0,0,4.05393567,-0.064829673,bot
@Mariiijose22 vaya con la marijosee jajjajajaja,1,0,0,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.021276596,3.589935736,0.06571407,human
"Que gran noche para descubrir nuevos artistas. #Vina2014 No conozco a nadie,aguanten Los Manseros!!",0,1,1,0,0,Bok Mongon,BokMongon,47,7,41,0,0,0,0,0.01010101,0,4.32373621,-0.016518953,bot
Baby te quedan 3 minutos!!,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,3.931208949,0.007925304,bot
Perdoname madre   por mi deficiencia serial.,1,1,0,0,0,Carla Grossioni,CarlaGrossioni,43,0,0,0,0,,0,0,0,3.68032537,-0.055565161,bot
Mas tierna esa �gueda ,0,0,0,0,0,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0,3.42511855,-0.06196186,human
"Yo si cagara a una amiga y voy corriendo a quien ella odia me sentir�a mal, digo que se yo. Ahora si me perdieron",0,0,0,0,0,Glenda Bickers,GlendaBickers,82,2,31,0,0,0,0,0,0,3.98207058,-0.102866593,bot
"Muri� Brigitte, la verdad es que no me lo esperaba. ",0,0,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.019230769,0,4.053792547,-0.050393597,human
Ps si dejo a la novia por usted Como esperaba q a usted no le hiciera la misma ?,0,0,0,0,0,Latonya Goodlet,LatonyaGoodlet,311,59,818,0,1,0,0,0,0,3.910825595,0.008038309,bot
RT @elcosodelvisto: Cient�ficos aseguran y demuestran la existencia de vida extraterrestre. http://t.co/LnaXiUGXtz,2609,0,0,0,1,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.00877193,4.51924956,0.009070461,human
Moraleja: no poner una de tus manips de foto de perfil si le vas a hablar a TU JEFE. ,0,0,0,0,0,Bibi Spratling,BibiSpratling,73,3,32,0,0,0,0,0,0,4.118029346,0.015023135,bot
RT @elcosodelvisto: Mi cara de culo un lunes a la ma�ana es mortal.,602,0,0,0,1,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.014925373,4.006189661,-0.010799732,human
"@96Becky pues si, pero es poco , estas a dieta o algo?",0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.018518519,3.94863396,0.036511052,human
"RT @lavozdegalicia: #Germanwings Un vecino de A Coru�a, entre las v�ctimas del accidente a�reo en los Alpes http://t.co/Yaccxzx2qm",130,0,1,1,1,YskÅ�?,ItsYsko,18492,930,282,7159,7,0,0.007692308,0.007692308,0.007692308,4.673978684,-0.033533313,human
Odio los domingos. Sean fiesta o sean lo que sean.,2,3,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.76359082,-0.026970962,human
Le puso el toque que le faltaba a mi noche,0,0,0,0,0,Lina Pauldo,LinaPauldo,68,7,39,0,0,0,0,0,0,3.718418315,-0.024518344,bot
Con este sue�o bebiendo jugo de tamarindo como deporte extremo desafiando las leyes de gravedad!!!!,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,4.059398704,0.018609001,bot
Enamorada de los nuevo cambios en mi Uasd. :) q siga asiii! @UniversidadUASD,1,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.013157895,4.19991777,0.014832325,bot
"Es tu castigo, el dormir con el pero so�ar conmigo.",0,0,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.962614372,-0.004702535,human
"RT @casa_lamm: ""Todo lo que se hace por amor, va m�s all� del bien y el mal"" #FriedrichNietzsche http://t.co/GDmE24iv72",24,0,1,0,1,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0.008403361,0.008403361,4.735254188,-0.04123519,human
#20ReasonsWhyWeLoveJustin 16- por haberme ense�ado a que si sue�o algo y lucho por ello lo voy a lograr,0,0,1,0,0,Chantell Hyun,ChantellHyun,61,1,41,0,0,0,0,0.009708738,0,4.33435454,0.000320609,bot
muy contento por los #payahop por todo su esfuerzo para llegar al ecenario y a los que no les gusto que bajen de plaza italia,0,0,1,0,0,Rita Zarn,RitaZarn,62,1,44,0,0,0,0,0.008,0,3.981204793,0.019669948,bot
"RT @Nayalsbigdick: @Almuhoran @1DfeatSterek @KatiaKatxx @alivve_ T�a, te pondr� la canci�n para que te motives :)",1,0,0,0,4,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0.03539823,4.73394323,-0.030558559,human
@MarissaMaciaas Porque yo? Porque no tu? Haha,0,0,0,0,1,ã€½ï¸�?ijoTito,Romero_ES2,16833,664,419,8100,0,0,0,0,0.022222222,3.94905483,-0.071847465,human
Puede parecer aTrevimiento pero es puro sentimienTo*,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,3.818738344,0.033056946,bot
Voy a hacer tarea #VoodGibes,0,0,1,0,0,Enid Danaher,EnidDanaher,45,7,42,0,0,0,0,0.035714286,0,3.753434386,0.015902149,bot
"Haber, la voy a buscar",0,0,0,0,0,Laurene Roady,LaureneRoady,61,5,38,0,0,0,0,0,0,3.55034071,0.083646597,bot
RT @ManceraMiguelMX: Hoy es "S�bado de Danz�n" de 9:00 a 13:30 en el Jard�n Hidalgo de la delegaci�n @AzcapotzalcoDF http://t.co/4MBKeBvxmA�,42,0,1,1,2,Nina Lakhani,ninalakhani,3647,1829,869,116,98,0,0.007142857,0.007142857,0.014285714,4.969404404,0.00218593,human
RT @EJTVla: Lo mejor de estar en una relaci�n es __________________.Empieza #LiveMusicEJTV en minutos. �Opina! http://t.co/OzUWKfuGqp,8,0,1,0,1,Somer Graner,SomerGraner,78,7,40,0,0,0,0,0.007518797,0.007518797,4.802541744,-0.039549677,bot
"http://t.co/QUKeNEorDk Se puede perder, se puede ganar pero el sentimiento es eterno. RM",0,0,0,1,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0.011363636,0,0,4.283033397,0.011592338,human
y si quieres saber no ni termine de hacer maletas!,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,3.778171939,-0.025925832,bot
RT @eldaftbro: Dando RT todo el mundo DIFUNDIR QUE SEA VIRAL DALEEEE! RT @TOYJARTO: Todo el mundo a ver este v�deo: JUNTOS http://t.co/C ...,96,0,0,1,2,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0.007142857,0,0.014285714,4.80050304,-0.091279993,bot
"""dejemos de quejarnos y empecemos a actuar"" adelante con la hermosa labor #CreoEnTi por esa gente que nos ense�a de humanidad",0,0,1,0,0,Keri Guarnera,KeriGuarnera,69,4,35,0,0,0,0,0.008,0,4.096363559,0.030499363,bot
Regresan los dolores!!! #Quesetodiomio #quedificil,0,0,2,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.04,0,4.06597913,-0.044636367,bot
Como olvidar?,0,0,0,0,0,Paulina Benitez,VanessaBeniteez,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0,3.334679141,-0.062729648,human
RT @ahope71: Iron�a cruel de la semana: Guerrero report� s�lo 9 v�ctimas de secuestro en septiembre 2014 http://t.co/1I2wWY6HUn,21,0,0,1,1,Nina Lakhani,ninalakhani,3647,1829,869,116,98,0,0.007874016,0,0.007874016,4.719621646,-0.056372648,human
Te voy a ignorar tanto que vas a dudar de tu existencia.,0,0,0,0,0,Lahoma Fouts,LahomaFouts,63,2,34,0,0,0,0,0,0,3.845851391,0.018942052,bot
"Al menos 13 rehenes en un caf� de S�dney, Australia. Se puso una bandera isl�mica. No hay m�s detalles. http://t.co/0pekIwMAVQ",7,0,0,0,0,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0,4.669177958,0.023695787,human
"@GcoonX haha xD yo no la odio pero no me encanta, y si, 02 no fue ni la mitad de bueno que el original uvuhaha true!",0,0,0,0,1,Gabi,yamineftis,12987,273,116,17132,1,http://t.co/B3FkCIoZaC,0,0,0.00862069,4.15356465,-0.049386155,human
RT @gudaricatala1: VERGONZOSO: MENU colegio publico MENU DE DIPUTADOS #asco @bgutman2 @Anonymous_Prodi @guanchi1 @FUERTEMAGAZINES #ACAB htt�,25,0,2,0,5,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0.014285714,0.035714286,5.114743915,-0.077608157,human
Podre seguir durmiendo? Y tengo mas sue�oooo!! #QueCosa,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.018181818,0,4.023704541,0.018015458,bot
su lechita y a dormir??,0,0,0,0,0,Lester Schindele,LesterSchindele,72,10,39,0,0,0,0,0,0,3.827909782,0.082114887,bot
RT @lamolechida: buenos dias como amanecieron,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022222222,3.984109287,-0.042322817,bot
HEADACHE Oh Wowww!.. #Confieso que esto me esta afectando mas de lo q pens�! :(,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.012658228,0,4.446982686,-0.06532229,bot
"RT @G_Arriaga: Les recomiendo seguir a @seraviles un hombre que sabe de todo y adem�s, con humor. Experto en gatos, perros, cocina, apar ...",5,0,0,0,2,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0,0.014285714,4.39960006,-0.024468408,human
@MLopezSanMartin "@vaboc: @MLopezSanMartin  anduviste en moto y con traje ... Ayyy Grrr" / si lo vi . me dejo una pizza en camino :-),1,1,0,0,3,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0,0.022556391,4.442107064,-0.007057931,human
"@ElHevia dejame ventilar un poco. Pase 72hrs sin hablar con nadia, ya. Quiero solo irme. Pero gracias por el pensamiento.",0,0,0,0,1,Paul Urmston,paulurmston,2755,132,174,37,3,http://t.co/jBMAHT5jpG,0,0,0.008264463,4.27961689,0.007015665,human
@JoaqGuirao Un fanzine de ilustraciones y bocetos. http://t.co/GBu9L2Kutk,1,1,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.01369863,4.670157477,0.000122392,human
Hooy a Los cedros ;),0,0,0,0,0,Carlita Okinaka,CarlitaOkinaka,74,5,44,0,0,0,0,0,0,3.421928095,0.024661233,bot
"@danitotii pero si el link se los envi� en la tarde.En todo caso, me tinca que ese pasaron, porque era transmisi�n de NBC U, no NBC gringo",0,0,0,0,0,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0,4.180917079,-0.016729559,human
que duele mas que el amor. �JAJAJ�!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.797020432,-0.061805755,bot
El Salvador: promedio homicidios al 19 de enero 2015: 12.9 diariosEnero 2014: 7.5Enero 2013: 6.3Enero 2012: 13.3Fuente: PNC,1,0,0,0,0,Nina Lakhani,ninalakhani,3647,1829,869,116,98,0,0,0,0,4.560059736,-0.100827082,human
@Montserrat33 Te Quiero ,0,0,1,0,1,Licho ,Liicho_16,57,31,117,17,0,0,0,0.041666667,0.041666667,3.740601563,-0.125184661,human
RT @muyinteresante: Mucha gente piensa que fumarse un cigarrillo relaja. Mentira. Mira lo que han descubierto: http://t.co/udwCAiuHxy,152,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.007518797,0,0.007518797,4.549415937,-0.087889907,human
�Alguien que le siga Michael que me meta en grupo y le hago 8 mil hijos?,0,0,0,0,0,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0,4.022471843,-0.02562934,human
Busco rival digno para el preguntados,0,1,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.93595565,0.043334728,human
lo unico bueno se que van a jugar los pibes,0,0,0,0,0,Dorotha Branker,DorothaBranker,37,2,36,0,0,0,0,0,0,3.733381324,-0.043393252,bot
VIVA MEXICO CABRONES!! Pero Muera Esa Violencia..,1,1,0,0,0,MannÃ½â„¢,v1ck_mendoza,9898,109,111,7922,2,0,0,0,0,4.501866477,-0.066262106,human
Que asco de m�sica la que ponen a esta hora en tropicana :/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.881980337,0.027139544,bot
"""@Nikov12: Nosotros, que del amor hicimos, un sol maravillosoun romance tan divino."" ufff LM ta en el gym?",0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.009433962,4.456475497,-0.016983672,bot
Tumblr ahora es todo The 100 y me parece perfecto.,1,0,0,0,0,Isa,whatisasays,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0,3.98514225,0.022987034,human
RT @annabosch: Qu� oportuno. Montan escenario en #Taksim para la concentraci�n de esta tarde y prueban el equipo de sonido con The Wall de �,10,0,1,0,1,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0.007142857,0.007142857,4.253404472,0.016396182,human
Un FAV un Viernes a esta hora son culpa de la arrechera.,0,0,0,0,0,Joellen Jessee,JoellenJessee,44,2,36,0,0,0,0,0,0,3.850577507,0.016397444,bot
"Fui Quien Te Quieria , Fui Quien Daba Todo Por Ti ?",0,0,1,0,0,JÎ±Î¹â„“Î¹�?¸Ñ�? ^-^â�?¤âš¡,FaithfulHarmony,4120,267,241,896,2,0,0,0.019607843,0,3.665868033,-0.078667198,human
yo soy bella! enamora de mi miiima!!!!!,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,3.528240039,-0.071201494,bot
RT @elroto_rss: El Roto http://t.co/iOZdb5qotu,35,0,0,1,1,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0.02173913,0,0.02173913,4.354552445,-0.173503529,human
RT @yisucrist: demasiado suaj para mis ojos http://t.co/iTwhLEK0al,3115,0,0,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.015151515,4.483249234,-0.076757937,human
�Buen d�a!,0,0,0,0,0,Desastres Naturales ,ADN_SUAPT,72102,726,28,165,23,https://t.co/JV2RyV3lRO,0,0,0,3.321928095,-0.198565245,human
Las tortugas ninjas antimotines est�n apertrechadas en Droostore en San Antonio. Se notan no muy a gusto,0,0,0,0,0,Isadora Leist,IsadoraLeist,33,3,24,0,0,0,0,0,0,3.910746572,-0.039963801,bot
@before2000 @mattinodinapoli mitica!,0,0,0,0,2,Rosanna Marani,RosannaMarani,106283,3307,934,34156,88,https://t.co/f8DT8BmzyN,0,0,0.055555556,4.041336377,-0.000862827,bot
"Es que si que hacen teatro. Neymar se tira, ten�a que ser amarilla para el por tirarse.",0,0,0,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0,0,3.866842759,0.009527663,human
"Flavio va a ver a Dar�o, y Dar�o con cara de omg, y se alegra de verlo. Flavio le dice a a Dar�o si puede trabajar de nuevo #TierraDeReyes",2,4,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.007246377,0,4.009930927,0.016847023,human
"@XusoJones iiiiiissssshhhh 9% de votos.... Lo tienes dificil, pero cuenta con mi voto ",0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.011627907,4.08344177,-0.034225496,human
Ando buscando algo q me ayuda a cerrar los ojos.... A descansar... Y a no pensar... Se llama sue�o pero no lo encuentro,0,0,0,0,0,Brandee Kozyra,BrandeeKozyra,46,2,41,0,0,0,0,0,0,3.946852965,-0.073310374,bot
"""Viva Chavez"" de verdad?? Gente que exagera en la creencia del poder de la palabra. No sres... Chavez no va a revivir.",0,0,0,0,0,Shavon Pisco,ShavonPisco,61,4,39,0,0,0,0,0,0,4.081335503,0.029181616,bot
